temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation
19.6,39,0.0,0.0,0.0,0.0,3.8,0.1
19.8,37,0.0,0.0,0.0,0.0,4.0,0.1
19.9,36,1.0,0.0,0.0,1.0,1.0,0.0
20.5,44,61.0,27.0,206.5,34.0,0.5,0.0
22.0,46,184.0,105.0,333.3,79.0,0.8,0.0
23.4,57,343.0,217.0,439.8,126.0,1.3,0.1
24.6,22,464.0,296.0,452.7,168.0,2.6,0.0
25.6,61,667.0,493.0,627.8,174.0,4.2,0.4
26.0,46,605.0,381.0,433.5,224.0,4.3,0.2
26.6,45,672.0,421.0,453.6,251.0,5.3,0.2
26.8,24,673.0,402.0,432.4,271.0,5.0,0.1
27.8,32,724.0,543.0,614.7,181.0,3.7,0.3
27.9,47,660.0,488.0,615.8,172.0,6.7,0.0
27.4,23,485.0,333.0,502.1,152.0,7.6,0.0
26.9,18,391.0,276.0,547.5,115.0,6.1,0.0
26.2,8,225.0,147.0,450.5,78.0,3.4,0.0
25.8,3,79.0,40.0,282.2,39.0,2.6,0.0
24.8,1,3.0,0.0,0.0,3.0,1.5,0.0
23.6,1,0.0,0.0,0.0,0.0,2.8,0.0
22.5,0,0.0,0.0,0.0,0.0,2.2,0.0
20.9,0,0.0,0.0,0.0,0.0,3.2,0.0
19.6,2,0.0,0.0,0.0,0.0,3.9,0.0
18.8,2,0.0,0.0,0.0,0.0,2.3,0.0
18.9,7,0.0,0.0,0.0,0.0,4.3,0.0
18.0,3,0.0,0.0,0.0,0.0,4.7,0.0
17.5,3,0.0,0.0,0.0,0.0,5.2,0.0
17.5,4,1.0,0.0,0.0,1.0,4.5,0.0
19.7,2,70.0,34.0,264.8,36.0,3.3,0.0
21.9,2,230.0,152.0,485.7,78.0,1.8,0.0
24.0,3,409.0,307.0,624.5,102.0,1.8,0.0
25.8,7,590.0,470.0,720.6,120.0,2.2,0.0
27.2,32,712.0,572.0,729.7,140.0,1.1,0.0
28.0,46,771.0,596.0,679.2,175.0,3.7,0.1
27.8,29,691.0,479.0,516.8,212.0,5.4,0.0
28.1,43,747.0,567.0,610.7,180.0,5.1,0.1
28.5,84,736.0,550.0,623.4,186.0,7.4,0.2
28.5,66,645.0,450.0,568.7,195.0,4.4,0.0
28.1,17,473.0,310.0,468.5,163.0,5.2,0.0
27.9,14,375.0,268.0,533.3,107.0,3.8,0.0
27.3,17,213.0,140.0,431.5,73.0,3.2,0.0
26.1,5,68.0,33.0,236.3,35.0,2.6,0.0
24.4,0,2.0,0.0,0.0,2.0,3.6,0.0
21.6,0,0.0,0.0,0.0,0.0,5.1,0.0
20.7,0,0.0,0.0,0.0,0.0,4.0,0.0
20.4,0,0.0,0.0,0.0,0.0,3.9,0.0
19.4,0,0.0,0.0,0.0,0.0,4.0,0.0
18.9,0,0.0,0.0,0.0,0.0,3.5,0.0
18.4,0,0.0,0.0,0.0,0.0,4.6,0.0
17.8,2,0.0,0.0,0.0,0.0,3.4,0.0
17.4,3,0.0,0.0,0.0,0.0,5.0,0.0
17.1,8,1.0,0.0,0.0,1.0,4.3,0.0
18.0,9,72.0,35.0,276.8,37.0,4.7,0.0
20.8,4,233.0,156.0,501.9,77.0,2.7,0.0
23.7,5,419.0,320.0,653.4,99.0,2.5,0.0
26.4,1,592.0,470.0,722.4,122.0,2.8,0.0
28.5,1,746.0,616.0,787.3,130.0,1.6,0.0
29.8,1,854.0,718.0,819.4,136.0,1.3,0.0
30.7,4,920.0,781.0,843.7,139.0,1.4,0.0
31.5,4,921.0,781.0,842.3,140.0,0.8,0.0
32.5,15,865.0,729.0,827.5,136.0,0.8,0.0
32.4,28,698.0,559.0,707.7,139.0,2.6,0.0
31.9,40,516.0,382.0,578.6,134.0,5.1,0.0
29.8,77,376.0,254.0,507.2,122.0,9.3,0.0
27.9,97,199.0,94.0,291.5,105.0,5.5,0.0
25.8,5,62.0,12.0,87.3,50.0,4.1,0.0
23.2,3,2.0,0.0,0.0,2.0,5.4,0.0
24.3,3,0.0,0.0,0.0,0.0,1.8,0.0
23.2,4,0.0,0.0,0.0,0.0,2.5,0.0
22.2,5,0.0,0.0,0.0,0.0,1.9,0.0
20.7,4,0.0,0.0,0.0,0.0,2.7,0.0
19.8,2,0.0,0.0,0.0,0.0,3.3,0.0
21.0,1,0.0,0.0,0.0,0.0,3.3,0.0
20.4,33,0.0,0.0,0.0,0.0,3.5,0.0
20.4,38,0.0,0.0,0.0,0.0,2.0,0.0
19.7,70,1.0,0.0,0.0,1.0,4.7,0.0
21.7,99,48.0,14.0,111.7,34.0,3.3,0.0
23.1,45,85.0,8.0,25.9,77.0,8.3,0.0
25.1,77,319.0,194.0,397.7,125.0,10.0,0.1
24.1,94,334.0,147.0,226.5,187.0,9.1,0.4
24.7,99,353.0,94.0,120.4,259.0,8.9,0.0
25.4,100,336.0,58.0,66.3,278.0,9.6,0.0
25.8,100,425.0,51.0,55.2,374.0,3.2,0.0
26.5,97,510.0,121.0,130.7,389.0,6.6,0.0
25.2,79,767.0,507.0,576.4,260.0,2.8,0.1
27.0,87,605.0,310.0,393.2,295.0,5.8,0.0
25.3,95,454.0,229.0,347.7,225.0,2.0,0.4
24.4,97,227.0,67.0,134.3,160.0,5.5,0.0
24.0,91,178.0,68.0,212.2,110.0,4.1,0.0
23.0,42,74.0,31.0,229.3,43.0,2.6,0.0
22.2,38,2.0,0.0,0.0,2.0,1.9,0.0
21.0,29,0.0,0.0,0.0,0.0,2.6,0.0
21.9,25,0.0,0.0,0.0,0.0,3.1,0.0
21.1,34,0.0,0.0,0.0,0.0,3.9,0.0
21.3,52,0.0,0.0,0.0,0.0,3.1,0.0
20.9,79,0.0,0.0,0.0,0.0,3.2,0.0
19.1,98,0.0,0.0,0.0,0.0,5.9,0.0
19.7,99,0.0,0.0,0.0,0.0,1.1,0.0
19.0,88,0.0,0.0,0.0,0.0,3.2,0.1
18.8,81,1.0,0.0,0.0,1.0,4.0,0.6
19.0,100,42.0,6.0,48.3,36.0,1.6,3.3
19.1,99,96.0,13.0,42.4,83.0,3.7,2.8
19.7,98,135.0,7.0,14.4,128.0,2.1,0.0
21.3,96,343.0,87.0,134.4,256.0,2.3,0.0
23.2,90,474.0,182.0,233.5,292.0,4.0,0.0
24.5,66,587.0,247.0,282.8,340.0,4.0,0.0
26.1,59,812.0,579.0,627.3,233.0,2.0,0.1
27.1,55,769.0,520.0,562.4,249.0,3.1,0.0
26.9,68,637.0,424.0,482.8,213.0,9.9,0.4
26.1,58,575.0,370.0,470.2,205.0,9.0,0.3
25.4,49,426.0,239.0,363.8,187.0,5.0,0.1
25.5,50,335.0,217.0,436.5,118.0,3.8,0.2
24.6,53,182.0,100.0,314.2,82.0,4.0,0.3
24.0,42,55.0,22.0,165.7,33.0,1.9,0.0
23.3,27,2.0,0.0,0.0,2.0,1.3,0.0
21.2,6,0.0,0.0,0.0,0.0,4.0,0.0
21.5,1,0.0,0.0,0.0,0.0,3.0,0.0
20.4,1,0.0,0.0,0.0,0.0,3.0,0.0
19.0,2,0.0,0.0,0.0,0.0,3.3,0.0
18.3,2,0.0,0.0,0.0,0.0,3.2,0.0
17.3,3,0.0,0.0,0.0,0.0,4.7,0.0
16.9,32,0.0,0.0,0.0,0.0,5.4,0.0
16.5,18,0.0,0.0,0.0,0.0,5.9,0.0
16.7,9,1.0,0.0,0.0,1.0,5.0,0.0
18.2,4,66.0,31.0,251.6,35.0,3.8,0.0
20.9,3,224.0,150.0,492.9,74.0,2.6,0.0
23.3,0,410.0,311.0,642.6,99.0,2.1,0.0
25.4,0,587.0,470.0,728.2,117.0,0.4,0.0
26.7,0,737.0,609.0,783.0,128.0,2.2,0.0
27.9,16,844.0,708.0,811.9,136.0,4.0,0.0
28.7,16,852.0,695.0,754.1,157.0,5.8,0.0
28.5,27,780.0,581.0,629.3,199.0,7.9,0.0
26.6,65,686.0,490.0,558.9,196.0,7.2,0.2
26.1,71,493.0,259.0,329.8,234.0,1.8,0.1
26.6,86,466.0,269.0,410.6,197.0,2.8,0.0
26.6,82,324.0,183.0,369.6,141.0,1.1,0.0
26.3,57,166.0,52.0,164.5,114.0,1.1,0.0
25.8,34,63.0,21.0,161.2,42.0,3.7,0.0
23.1,13,1.0,0.0,0.0,1.0,5.8,0.0
23.2,8,0.0,0.0,0.0,0.0,3.9,0.0
22.5,8,0.0,0.0,0.0,0.0,3.8,0.0
22.0,9,0.0,0.0,0.0,0.0,0.8,0.0
20.9,10,0.0,0.0,0.0,0.0,2.2,0.0
20.2,15,0.0,0.0,0.0,0.0,2.9,0.0
18.9,24,0.0,0.0,0.0,0.0,3.8,0.0
18.4,8,0.0,0.0,0.0,0.0,4.7,0.0
19.0,8,0.0,0.0,0.0,0.0,3.9,0.0
18.8,15,1.0,0.0,0.0,1.0,3.8,0.0
19.7,17,61.0,28.0,229.4,33.0,1.1,0.0
21.6,26,205.0,128.0,423.7,77.0,1.3,0.0
23.6,23,371.0,257.0,533.3,114.0,1.8,0.0
25.4,10,532.0,387.0,601.3,145.0,1.4,0.0
26.9,8,659.0,497.0,640.3,162.0,2.0,0.0
28.3,26,750.0,566.0,650.2,184.0,2.2,0.0
26.2,48,714.0,542.0,589.0,172.0,9.7,0.4
27.1,93,670.0,436.0,473.0,234.0,3.8,0.1
26.9,69,470.0,237.0,270.8,233.0,1.3,0.8
27.7,68,507.0,310.0,395.6,197.0,0.8,0.0
27.6,51,438.0,248.0,379.6,190.0,1.8,0.0
27.0,66,327.0,184.0,373.2,143.0,5.8,0.3
26.4,81,181.0,82.0,261.4,99.0,2.7,0.0
24.2,63,48.0,12.0,93.9,36.0,3.8,0.3
23.0,47,1.0,0.0,0.0,1.0,4.0,0.0
22.3,53,0.0,0.0,0.0,0.0,3.7,0.0
21.6,36,0.0,0.0,0.0,0.0,3.7,0.0
20.7,27,0.0,0.0,0.0,0.0,3.9,0.0
20.9,28,0.0,0.0,0.0,0.0,1.8,0.0
20.2,48,0.0,0.0,0.0,0.0,2.0,0.0
20.7,43,0.0,0.0,0.0,0.0,1.9,0.0
20.4,42,0.0,0.0,0.0,0.0,2.4,0.0
19.9,100,0.0,0.0,0.0,0.0,1.3,0.1
19.7,100,0.0,0.0,0.0,0.0,0.5,0.0
20.5,82,49.0,20.0,165.4,29.0,0.8,0.0
22.1,37,175.0,95.0,316.9,80.0,1.6,0.0
23.4,30,333.0,196.0,408.4,137.0,1.6,0.0
24.7,45,428.0,257.0,400.4,171.0,2.7,0.1
25.7,34,495.0,327.0,422.2,168.0,0.8,0.1
26.2,72,545.0,323.0,371.7,222.0,3.9,0.1
24.6,64,564.0,302.0,328.7,262.0,3.9,0.1
26.0,60,657.0,371.0,403.2,286.0,1.5,0.1
26.4,93,668.0,412.0,471.6,256.0,1.5,0.1
26.9,61,603.0,448.0,573.0,155.0,5.0,0.1
26.2,37,474.0,324.0,497.5,150.0,6.1,0.0
26.3,43,330.0,212.0,431.9,118.0,1.8,0.1
25.9,34,194.0,115.0,369.4,79.0,3.4,0.0
24.0,36,56.0,25.0,197.4,31.0,4.6,0.0
22.8,33,1.0,0.0,0.0,1.0,4.6,0.0
21.8,35,0.0,0.0,0.0,0.0,4.9,0.0
21.7,26,0.0,0.0,0.0,0.0,3.6,0.0
21.8,17,0.0,0.0,0.0,0.0,2.5,0.0
21.1,10,0.0,0.0,0.0,0.0,1.3,0.0
20.4,23,0.0,0.0,0.0,0.0,2.7,0.0
19.7,48,0.0,0.0,0.0,0.0,3.3,0.0
19.4,19,0.0,0.0,0.0,0.0,4.1,0.0
19.2,33,0.0,0.0,0.0,0.0,3.9,0.0
19.1,35,0.0,0.0,0.0,0.0,2.6,0.0
20.1,38,55.0,25.0,208.7,30.0,1.6,0.0
22.1,26,194.0,113.0,379.9,81.0,2.0,0.0
23.7,19,348.0,232.0,485.6,116.0,3.2,0.0
25.1,25,530.0,387.0,604.8,143.0,2.8,0.0
26.6,30,679.0,519.0,671.6,160.0,1.4,0.0
27.6,34,742.0,569.0,656.0,173.0,4.3,0.2
27.4,50,771.0,587.0,640.1,184.0,8.3,0.4
27.2,47,691.0,499.0,543.2,192.0,7.6,0.3
28.4,46,685.0,502.0,575.7,183.0,7.3,0.2
27.4,49,591.0,422.0,541.0,169.0,8.1,0.1
27.1,48,415.0,244.0,375.8,171.0,6.2,0.1
26.5,42,298.0,181.0,370.5,117.0,7.2,0.1
25.7,31,166.0,97.0,314.2,69.0,6.1,0.4
24.1,34,50.0,23.0,183.5,27.0,4.1,0.1
23.8,36,1.0,0.0,0.0,1.0,2.9,0.1
22.3,26,0.0,0.0,0.0,0.0,3.1,0.0
21.7,15,0.0,0.0,0.0,0.0,4.0,0.0
21.8,29,0.0,0.0,0.0,0.0,3.0,0.0
21.0,36,0.0,0.0,0.0,0.0,3.2,0.0
21.0,54,0.0,0.0,0.0,0.0,3.6,0.0
20.9,100,0.0,0.0,0.0,0.0,3.3,0.0
21.0,48,0.0,0.0,0.0,0.0,2.9,0.1
21.0,100,0.0,0.0,0.0,0.0,2.5,0.0
21.1,100,0.0,0.0,0.0,0.0,2.1,0.0
21.7,59,42.0,12.0,101.2,30.0,2.1,0.0
23.0,33,192.0,110.0,372.8,82.0,2.0,0.0
24.4,42,381.0,269.0,565.5,112.0,1.8,0.0
25.9,72,545.0,406.0,636.3,139.0,0.7,0.0
27.1,72,574.0,381.0,494.1,193.0,1.1,0.0
28.0,88,576.0,329.0,380.0,247.0,1.1,0.0
29.1,94,727.0,444.0,485.0,283.0,4.3,0.0
28.6,73,735.0,496.0,540.9,239.0,10.1,0.0
28.6,16,659.0,420.0,482.6,239.0,8.9,0.0
28.6,82,590.0,360.0,462.6,230.0,8.2,0.0
28.0,56,402.0,157.0,242.6,245.0,8.0,0.0
27.3,69,297.0,121.0,248.9,176.0,9.1,0.0
26.2,56,147.0,64.0,209.1,83.0,7.5,0.0
25.1,64,46.0,16.0,129.0,30.0,3.6,0.0
24.4,70,0.0,0.0,0.0,0.0,3.0,0.0
23.8,76,0.0,0.0,0.0,0.0,2.9,0.0
23.0,46,0.0,0.0,0.0,0.0,3.3,0.0
22.7,100,0.0,0.0,0.0,0.0,3.1,0.0
22.7,100,0.0,0.0,0.0,0.0,2.1,0.0
22.4,100,0.0,0.0,0.0,0.0,1.9,0.0
22.4,100,0.0,0.0,0.0,0.0,2.9,0.1
22.2,100,0.0,0.0,0.0,0.0,1.8,0.0
22.0,100,0.0,0.0,0.0,0.0,1.8,0.0
22.0,100,0.0,0.0,0.0,0.0,3.0,0.0
22.5,87,33.0,10.0,85.2,23.0,2.5,0.1
23.7,52,150.0,70.0,239.2,80.0,2.5,0.2
25.4,65,304.0,171.0,361.1,133.0,1.8,0.1
26.6,84,419.0,224.0,352.2,195.0,2.8,0.0
27.3,96,398.0,101.0,131.3,297.0,2.2,0.0
27.9,81,406.0,79.0,91.4,327.0,4.0,0.0
28.4,100,500.0,136.0,148.8,364.0,4.5,0.0
28.3,100,489.0,158.0,172.6,331.0,8.1,0.0
27.4,100,403.0,65.0,74.8,338.0,7.6,0.1
27.2,95,317.0,79.0,101.8,238.0,7.6,0.1
27.0,99,283.0,83.0,128.7,200.0,6.2,0.3
26.8,100,176.0,23.0,47.5,153.0,4.0,0.1
26.2,100,65.0,1.0,3.3,64.0,3.1,0.1
25.0,100,27.0,0.0,0.0,27.0,3.3,0.0
24.6,100,0.0,0.0,0.0,0.0,3.2,0.0
24.4,100,0.0,0.0,0.0,0.0,3.1,0.0
23.7,100,0.0,0.0,0.0,0.0,2.8,0.0
23.7,99,0.0,0.0,0.0,0.0,3.1,0.6
22.8,100,0.0,0.0,0.0,0.0,3.1,1.1
22.6,51,0.0,0.0,0.0,0.0,2.8,0.3
22.1,43,0.0,0.0,0.0,0.0,4.7,0.0
22.9,55,0.0,0.0,0.0,0.0,1.1,0.1
22.4,14,0.0,0.0,0.0,0.0,1.3,0.0
21.8,22,0.0,0.0,0.0,0.0,2.6,0.0
22.4,32,47.0,18.0,154.9,29.0,2.3,0.0
23.9,38,164.0,84.0,289.4,80.0,2.7,0.0
25.0,34,308.0,188.0,398.9,120.0,3.7,0.0
26.0,34,453.0,288.0,454.2,165.0,2.1,0.0
27.2,34,590.0,422.0,549.9,168.0,2.2,0.0
28.4,31,715.0,526.0,610.0,189.0,1.8,0.0
29.4,30,771.0,556.0,609.5,215.0,3.3,0.0
30.0,28,766.0,550.0,602.0,216.0,6.5,0.0
29.4,22,756.0,573.0,661.2,183.0,10.8,0.0
28.8,32,572.0,423.0,546.4,149.0,8.3,0.0
27.7,45,420.0,303.0,471.4,117.0,9.8,0.1
26.9,42,274.0,153.0,317.9,121.0,4.4,0.1
26.3,44,131.0,68.0,226.2,63.0,3.9,0.1
24.8,44,41.0,17.0,140.2,24.0,2.9,0.1
23.9,35,0.0,0.0,0.0,0.0,2.5,0.1
23.2,34,0.0,0.0,0.0,0.0,3.1,0.0
22.6,32,0.0,0.0,0.0,0.0,3.5,0.0
21.9,36,0.0,0.0,0.0,0.0,4.8,0.0
21.8,40,0.0,0.0,0.0,0.0,4.7,0.0
22.3,36,0.0,0.0,0.0,0.0,2.3,0.0
22.0,36,0.0,0.0,0.0,0.0,3.2,0.0
22.1,36,0.0,0.0,0.0,0.0,2.3,0.0
21.5,33,0.0,0.0,0.0,0.0,1.8,0.0
21.2,49,0.0,0.0,0.0,0.0,3.1,0.0
22.3,52,39.0,14.0,121.8,25.0,4.6,0.0
23.6,43,152.0,82.0,284.9,70.0,4.0,0.0
25.0,37,322.0,202.0,430.6,120.0,2.3,0.0
26.4,45,464.0,312.0,493.6,152.0,0.5,0.0
27.9,73,621.0,441.0,576.0,180.0,3.2,0.0
28.7,23,636.0,413.0,479.9,223.0,5.7,0.0
29.1,32,734.0,533.0,585.4,201.0,9.4,0.0
28.6,35,767.0,585.0,641.6,182.0,9.5,0.1
27.6,42,576.0,367.0,424.5,209.0,5.6,0.1
28.2,51,515.0,294.0,380.8,221.0,7.5,0.1
27.9,40,411.0,254.0,396.6,157.0,6.5,0.0
27.1,35,257.0,148.0,309.2,109.0,5.6,0.1
26.5,32,167.0,95.0,319.1,72.0,4.0,0.0
25.0,33,43.0,19.0,158.5,24.0,3.6,0.0
23.9,30,0.0,0.0,0.0,0.0,4.8,0.0
23.3,31,0.0,0.0,0.0,0.0,4.1,0.1
23.4,42,0.0,0.0,0.0,0.0,4.2,0.2
22.7,41,0.0,0.0,0.0,0.0,3.2,0.1
22.1,51,0.0,0.0,0.0,0.0,3.9,0.0
21.5,40,0.0,0.0,0.0,0.0,4.1,0.1
21.8,39,0.0,0.0,0.0,0.0,3.7,0.1
21.5,100,0.0,0.0,0.0,0.0,2.9,0.0
21.6,100,0.0,0.0,0.0,0.0,2.2,0.1
21.5,100,0.0,0.0,0.0,0.0,1.1,0.3
22.1,69,23.0,6.0,52.8,17.0,2.2,0.2
22.9,34,92.0,26.0,91.1,66.0,3.4,0.0
24.2,28,309.0,190.0,406.9,119.0,3.3,0.0
25.7,29,496.0,366.0,580.9,130.0,1.8,0.0
27.2,35,621.0,464.0,607.5,157.0,1.5,0.1
28.1,31,692.0,506.0,589.2,186.0,4.2,0.0
28.6,41,703.0,511.0,562.4,192.0,6.6,0.0
28.3,38,705.0,501.0,550.6,204.0,8.8,0.0
28.2,46,608.0,413.0,478.8,195.0,8.6,0.1
26.1,59,371.0,166.0,215.6,205.0,8.5,0.1
26.2,40,386.0,219.0,343.3,167.0,4.9,0.2
26.3,39,261.0,138.0,290.0,123.0,7.9,0.0
25.6,47,140.0,70.0,237.5,70.0,7.4,0.0
24.1,39,41.0,17.0,143.6,24.0,2.6,0.0
23.3,29,0.0,0.0,0.0,0.0,2.6,0.0
22.5,19,0.0,0.0,0.0,0.0,3.1,0.0
22.3,12,0.0,0.0,0.0,0.0,2.9,0.0
22.7,7,0.0,0.0,0.0,0.0,1.6,0.0
21.3,11,0.0,0.0,0.0,0.0,2.5,0.0
20.0,35,0.0,0.0,0.0,0.0,3.2,0.0
20.7,39,0.0,0.0,0.0,0.0,3.7,0.0
18.7,100,0.0,0.0,0.0,0.0,5.1,0.0
18.1,100,0.0,0.0,0.0,0.0,5.5,0.0
17.7,100,0.0,0.0,0.0,0.0,4.9,0.0
19.3,90,48.0,22.0,195.6,26.0,3.5,0.0
21.2,31,192.0,116.0,410.1,76.0,2.5,0.0
23.5,6,381.0,272.0,585.4,109.0,3.1,0.0
25.1,0,581.0,466.0,742.0,115.0,1.6,0.0
26.6,2,735.0,609.0,799.4,126.0,4.2,0.0
28.0,31,836.0,700.0,816.9,136.0,7.4,0.0
28.6,24,788.0,617.0,680.4,171.0,10.0,0.0
28.9,56,839.0,682.0,751.1,157.0,11.9,0.0
29.3,43,755.0,585.0,679.8,170.0,12.4,0.0
28.6,60,643.0,484.0,630.5,159.0,13.4,0.0
28.0,17,526.0,400.0,629.4,126.0,12.6,0.0
27.4,14,371.0,270.0,570.6,101.0,10.8,0.0
26.3,28,190.0,123.0,421.7,67.0,7.6,0.0
23.9,75,56.0,27.0,231.1,29.0,5.4,0.0
22.9,76,0.0,0.0,0.0,0.0,5.6,0.0
24.1,73,0.0,0.0,0.0,0.0,4.0,0.0
23.4,73,0.0,0.0,0.0,0.0,2.2,0.0
22.3,60,0.0,0.0,0.0,0.0,0.7,0.0
20.6,23,0.0,0.0,0.0,0.0,3.3,0.0
19.7,2,0.0,0.0,0.0,0.0,3.4,0.0
20.2,1,0.0,0.0,0.0,0.0,3.8,0.0
19.8,83,0.0,0.0,0.0,0.0,0.4,0.0
19.2,70,0.0,0.0,0.0,0.0,3.0,0.0
18.1,9,0.0,0.0,0.0,0.0,3.7,0.0
19.2,13,49.0,21.0,188.8,28.0,4.1,0.0
21.8,9,196.0,120.0,428.1,76.0,2.6,0.0
24.0,1,386.0,285.0,616.4,101.0,3.4,0.0
25.7,0,576.0,462.0,738.1,114.0,2.0,0.0
27.4,0,732.0,607.0,798.8,125.0,1.5,0.0
28.7,0,844.0,708.0,828.0,136.0,3.5,0.0
29.6,5,903.0,764.0,844.3,139.0,5.8,0.0
29.9,6,906.0,765.0,844.3,141.0,9.7,0.0
29.9,5,823.0,684.0,796.7,139.0,11.2,0.0
29.4,49,665.0,482.0,629.8,183.0,9.7,0.0
28.8,58,517.0,369.0,583.0,148.0,9.4,0.0
27.8,23,354.0,242.0,514.5,112.0,9.4,0.0
26.9,21,195.0,123.0,426.2,72.0,5.4,0.0
24.3,10,51.0,23.0,199.5,28.0,5.4,0.0
23.2,7,0.0,0.0,0.0,0.0,4.5,0.0
23.4,5,0.0,0.0,0.0,0.0,3.7,0.0
23.0,1,0.0,0.0,0.0,0.0,2.1,0.0
22.0,0,0.0,0.0,0.0,0.0,2.5,0.0
21.0,15,0.0,0.0,0.0,0.0,2.5,0.0
20.3,30,0.0,0.0,0.0,0.0,3.7,0.0
20.1,22,0.0,0.0,0.0,0.0,4.5,0.0
19.6,13,0.0,0.0,0.0,0.0,4.7,0.0
19.1,4,0.0,0.0,0.0,0.0,4.4,0.0
18.7,3,0.0,0.0,0.0,0.0,4.0,0.0
19.5,3,48.0,22.0,200.1,26.0,1.5,0.0
21.4,2,201.0,130.0,468.0,71.0,0.8,0.0
23.7,1,391.0,294.0,639.0,97.0,3.2,0.0
25.4,0,575.0,462.0,740.6,113.0,3.3,0.0
26.9,0,728.0,603.0,795.6,125.0,2.9,0.0
28.3,2,835.0,698.0,818.2,137.0,1.8,0.0
29.3,0,862.0,713.0,789.6,149.0,2.4,0.0
29.8,26,870.0,727.0,804.1,143.0,5.8,0.0
29.5,23,774.0,624.0,728.7,150.0,9.9,0.0
28.7,27,646.0,498.0,652.7,148.0,8.3,0.0
28.2,42,468.0,303.0,480.7,165.0,8.3,0.0
27.7,32,363.0,263.0,562.7,100.0,6.8,0.0
26.7,26,176.0,104.0,364.4,72.0,5.3,0.0
24.8,35,47.0,21.0,184.8,26.0,4.2,0.0
23.8,60,0.0,0.0,0.0,0.0,4.2,0.1
23.3,58,0.0,0.0,0.0,0.0,3.6,0.0
22.4,44,0.0,0.0,0.0,0.0,4.1,0.0
21.5,51,0.0,0.0,0.0,0.0,4.8,0.0
20.9,55,0.0,0.0,0.0,0.0,4.9,0.0
20.9,52,0.0,0.0,0.0,0.0,4.0,0.0
21.0,26,0.0,0.0,0.0,0.0,4.0,0.0
20.3,26,0.0,0.0,0.0,0.0,4.0,0.0
20.5,18,0.0,0.0,0.0,0.0,4.0,0.0
20.3,25,0.0,0.0,0.0,0.0,3.7,0.0
21.4,70,42.0,18.0,165.7,24.0,3.0,0.0
23.4,46,169.0,100.0,363.4,69.0,2.6,0.0
24.9,42,344.0,245.0,535.2,99.0,1.9,0.0
26.5,48,504.0,385.0,619.3,119.0,1.1,0.0
27.8,19,659.0,497.0,657.5,162.0,0.8,0.0
28.9,28,767.0,602.0,707.3,165.0,2.4,0.1
29.1,92,747.0,567.0,629.3,180.0,5.8,0.0
27.9,99,549.0,335.0,371.4,214.0,5.2,0.0
27.5,50,613.0,362.0,423.8,251.0,5.7,0.0
27.6,79,462.0,260.0,341.9,202.0,0.4,0.0
28.1,71,404.0,228.0,363.3,176.0,3.3,0.0
28.0,67,286.0,126.0,271.3,160.0,3.8,0.0
26.9,78,169.0,87.0,308.4,82.0,4.3,0.0
24.7,74,39.0,12.0,107.1,27.0,4.2,0.0
23.8,26,0.0,0.0,0.0,0.0,4.1,0.0
22.6,6,0.0,0.0,0.0,0.0,4.3,0.0
21.8,12,0.0,0.0,0.0,0.0,4.3,0.0
21.3,21,0.0,0.0,0.0,0.0,4.1,0.1
21.0,100,0.0,0.0,0.0,0.0,3.9,0.0
21.1,100,0.0,0.0,0.0,0.0,2.9,0.0
21.0,97,0.0,0.0,0.0,0.0,2.8,0.1
20.1,36,0.0,0.0,0.0,0.0,3.2,0.0
19.2,47,0.0,0.0,0.0,0.0,3.3,0.0
18.9,37,0.0,0.0,0.0,0.0,3.0,0.0
20.3,53,38.0,16.0,149.0,22.0,2.9,0.0
21.8,16,174.0,105.0,385.2,69.0,1.6,0.0
23.7,10,344.0,243.0,533.6,101.0,3.0,0.0
25.5,27,527.0,406.0,655.3,121.0,2.3,0.0
27.1,2,704.0,571.0,757.4,133.0,2.0,0.0
28.4,64,825.0,685.0,806.6,140.0,4.7,0.2
28.6,50,696.0,519.0,577.3,177.0,7.9,0.0
28.2,49,682.0,487.0,541.2,195.0,12.0,0.0
28.0,51,596.0,347.0,407.4,249.0,8.8,0.3
27.1,62,486.0,295.0,389.2,191.0,6.1,0.1
27.2,63,428.0,265.0,424.1,163.0,3.8,0.0
26.1,61,298.0,175.0,379.3,123.0,9.7,0.6
24.7,52,137.0,72.0,258.3,65.0,5.8,0.4
23.9,31,30.0,10.0,90.6,20.0,2.8,0.0
22.7,34,0.0,0.0,0.0,0.0,3.8,0.0
21.9,26,0.0,0.0,0.0,0.0,2.9,0.0
21.1,29,0.0,0.0,0.0,0.0,2.6,0.0
20.4,34,0.0,0.0,0.0,0.0,3.0,0.0
20.4,100,0.0,0.0,0.0,0.0,2.9,0.0
21.0,75,0.0,0.0,0.0,0.0,2.2,0.2
21.8,32,0.0,0.0,0.0,0.0,1.8,0.0
21.2,39,0.0,0.0,0.0,0.0,2.2,0.0
20.2,25,0.0,0.0,0.0,0.0,3.0,0.0
19.4,17,0.0,0.0,0.0,0.0,3.4,0.0
20.4,19,39.0,17.0,160.3,22.0,2.7,0.0
22.5,24,172.0,105.0,388.8,67.0,2.2,0.0
24.2,23,328.0,222.0,490.0,106.0,4.1,0.0
25.5,22,501.0,370.0,599.3,131.0,2.9,0.0
26.6,35,610.0,471.0,626.5,139.0,2.1,0.3
